evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
761226-18-M7,761226-15-M1,1976-12-26 18:37:03.783562,AA,repeating,229.95970544942224,223.9988988331852,15.283550735671298,0.0293544330268617,223.9988988331852,8.41088525,91.23691594588914,0.0352605491659102,95.5606519284945,2.4081755611187656
761226-18-M8,761226-15-M1,1976-12-26 18:48:14.082743,AA,repeating,230.7342733919111,224.197505997926,15.291308828043984,0.0279700851022292,224.197505997926,9.14251775,93.404760845926,0.0207973307128741,103.1257421906861,0.8659448342577238
761226-18-M9,761226-19-M6,1976-12-26 18:54:55.335901,AA,repeating,231.19794370782225,224.31639582251853,15.295952961817129,0.0109434335718589,224.31639582251853,7.795579,77.51389033507063,0.0942981622679952,99.48554355376018,0.2398531530673691
761226-19-M1,761226-15-M1,1976-12-26 19:04:17.267272,AA,repeating,231.8401419250964,224.4828940065185,15.30245679712963,0.0273073636293417,224.4828940065185,8.279933,104.85528932094014,0.0058406572846254,52.43375316693093,0.2424871710450449
761226-19-M2,761226-19-M6,1976-12-26 19:11:24.782183,AA,repeating,232.3278256013481,224.60956509125924,15.307404886377316,0.0119144165867048,224.60956509125924,7.21632725,85.14700131079384,0.0603205832881799,90.25483317666456,0.3030526148142459
761226-19-M3,761226-15-M1,1976-12-26 19:26:06.050881,AA,repeating,233.3200565344445,224.87721582964443,15.31760475556713,0.027123439657175,224.87721582964443,7.98426925,91.6614897800511,0.0227762369056605,64.88463679282914,1.6877876062697892
761226-19-M4,761226-15-M1,1976-12-26 19:42:10.628337,AA,repeating,234.39098513982225,225.16730659373337,15.328768846493055,0.0302358190140997,225.16730659373337,8.006038499999999,102.93185563289256,0.0175068279917782,68.70287583484621,5.658613098148414
761226-19-M6,761226-19-M6,1976-12-26 19:55:20.479904,AA,repeating,235.25437085914072,225.41051256414812,15.337910647037036,0.0150434819695926,225.41051256414812,7.05867425,85.15181486697871,0.0578466116904695,89.61465146370526,3.0876294700841203
761226-20-M1,761226-15-M1,1976-12-26 20:03:27.726017,AA,repeating,235.7813185072741,225.55488178281485,15.343550069641203,0.0312024232544862,225.55488178281485,8.357569,112.04368746257796,0.0234249672973154,94.24503140645436,2.5893086372740006
761226-20-M2,761226-15-M1,1976-12-26 20:27:16.524012,AA,repeating,237.3156256128,225.98914080373336,15.360087083472225,0.0291371347982514,225.98914080373336,8.30552825,84.0237903842002,0.2778365652873382,89.8159041645631,4.734999153219911
