evid,evid_ref,geophone,mod_arrival_time,corr_coeffs,dt_values,minfreq,maxfreq,grade,grade_new,isol_or_rpt,num_per_family,emergence_s,picktime_SNR,Regolith_Temp_K,Rock_Temp_K,interval_day_number,diurnal_interval,duration_s,PGV,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg,source_distance_m
761014-18-M2,761014-18-M2,1,1976-10-14 18:25:19.557003,1.0,0.0,3,35,A,AA,isolated,1,6.941497,1976-10-14 18:25:19.557003,110.9349282664,252.7924163108,1.4550874653125,night3,115.50000012974932,0.0263548862713388,82.92462559758967,0.7673010940253191,67.96517067729343,4.186849958957843,145.658121
761014-18-M2,761014-18-M2,2,1976-10-14 18:25:20.557003,1.0,0.0,3,35,A,AA,isolated,1,8.390477,1976-10-14 18:25:20.557003,110.93483937751112,252.7923126070963,1.455099039386574,night3,106.60000012974984,0.0158886707595776,82.92462559758967,0.7673010940253191,67.96517067729343,4.186849958957843,240.9397575
761014-18-M2,761014-18-M2,3,1976-10-14 18:25:19.857003,1.0,0.0,3,35,A,AA,isolated,1,3.129593,1976-10-14 18:25:19.857003,110.93490159973334,252.79238519968888,1.4550909375347223,night3,89.5000001297508,0.0249532716661454,82.92462559758967,0.7673010940253191,67.96517067729343,4.186849958957843,187.1474594
761014-18-M2,761014-18-M2,4,1976-10-14 18:25:20.257003,1.0,0.0,3,35,A,AA,isolated,1,2.44898,1976-10-14 18:25:20.257003,110.93486604417778,252.7923437182074,1.455095567164352,night3,94.9000001297505,0.0223043150851926,82.92462559758967,0.7673010940253191,67.96517067729343,4.186849958957843,183.3230964
770223-23-M3,770223-23-M3,1,1977-02-23 23:23:11.373809,1.0,0.0,3,35,A,AA,isolated,1,6.664287,1977-02-23 23:23:11.373809,228.0623689588148,223.8683126277185,15.271312196863429,sunrise7,109.10000012974967,0.0086841183442538,89.21814662600427,0.0317391789537687,88.50010965011943,0.005494750290954,145.658121
770223-23-M3,770223-23-M3,2,1977-02-23 23:23:14.673809,1.0,0.0,3,35,A,AA,isolated,1,10.949321,1977-02-23 23:23:14.673809,228.066280069926,223.8692415166074,15.271350391307871,sunrise7,83.70000012975113,0.0039086376404338,89.21814662600427,0.0317391789537687,88.50010965011943,0.005494750290954,240.9397575
770223-23-M3,770223-23-M3,3,1977-02-23 23:23:12.473809,1.0,0.0,3,35,A,AA,isolated,1,7.307484,1977-02-23 23:23:12.473809,228.0636726625185,223.8686222573481,15.271324928344908,sunrise7,139.200000129748,0.0074071294834718,89.21814662600427,0.0317391789537687,88.50010965011943,0.005494750290954,187.1474594
770223-23-M3,770223-23-M3,4,1977-02-23 23:23:12.573809,1.0,0.0,3,35,A,AA,isolated,1,8.134355,1977-02-23 23:23:12.573809,228.06379118103703,223.86865040549628,15.271326085752314,sunrise7,99.50000012975023,0.0067566874818815,89.21814662600427,0.0317391789537687,88.50010965011943,0.005494750290954,183.3230964
760819-13-M2,760819-13-M2,1,1976-08-19 13:57:19.367539,1.0,0.0,3,35,A,AA,isolated,1,4.353402,1976-08-19 13:57:19.367539,93.4514261469926,226.7171392204889,4.300224161331019,night1,276.0000001297459,0.0378001282194253,84.11844142952346,2.1900148305118203,61.833069087225965,0.7366500830050793,145.658121
760819-13-M2,760819-13-M2,2,1976-08-19 13:57:20.667539,1.0,0.0,3,35,A,AA,isolated,1,11.09762,1976-08-19 13:57:20.667539,93.45138762847408,226.7170814427111,4.300239207627315,night1,283.4000001297476,0.0167389793356655,84.11844142952346,2.1900148305118203,61.833069087225965,0.7366500830050793,240.9397575
760819-13-M2,760819-13-M2,3,1976-08-19 13:57:20.267539,1.0,0.0,3,35,A,AA,isolated,1,7.543538,1976-08-19 13:57:20.267539,93.45139948032592,226.71709922048888,4.300234577997686,night1,270.60000012974467,0.0336520357708067,84.11844142952346,2.1900148305118203,61.833069087225965,0.7366500830050793,187.1474594
760819-13-M2,760819-13-M2,4,1976-08-19 13:57:20.367539,1.0,0.0,3,35,A,AA,isolated,1,16.193538,1976-08-19 13:57:20.367539,93.45139651736297,226.71709477604443,4.300235735405092,night1,360.7000001297652,0.0248741624943232,84.11844142952346,2.1900148305118203,61.833069087225965,0.7366500830050793,183.3230964
760820-21-M2,760820-21-M2,1,1976-08-20 21:54:50.968276,1.0,0.0,3,35,A,AA,isolated,1,4.817348,1976-08-20 21:54:50.968276,90.70124491442964,222.83248982885928,5.631839910601852,night1,84.40000012975109,0.0071280025965784,107.8798324449812,0.0062039504246924,85.31653570024656,0.5819788388184268,145.658121
760820-21-M2,760820-21-M2,2,1976-08-20 21:54:53.068276,1.0,0.0,3,35,A,AA,isolated,1,12.419729,1976-08-20 21:54:53.068276,90.70121380331852,222.83242760663703,5.631864216157407,night1,62.90000012975224,0.0025875888705314,107.8798324449812,0.0062039504246924,85.31653570024656,0.5819788388184268,240.9397575
760820-21-M2,760820-21-M2,3,1976-08-20 21:54:52.068276,1.0,0.0,3,35,A,AA,isolated,1,6.52347,1976-08-20 21:54:52.068276,90.70122861813331,222.83245723626663,5.6318526420833335,night1,81.00000012975129,0.0047441817007958,107.8798324449812,0.0062039504246924,85.31653570024656,0.5819788388184268,187.1474594
760820-21-M2,760820-21-M2,4,1976-08-20 21:54:51.868276,1.0,0.0,3,35,A,AA,isolated,1,8.696259,1976-08-20 21:54:51.868276,90.7012315810963,222.8324631621926,5.631850327268519,night1,64.40000012975223,0.0044226331823741,107.8798324449812,0.0062039504246924,85.31653570024656,0.5819788388184268,183.3230964
770126-03-M2,770126-03-M2,1,1977-01-26 03:36:21.551183,1.0,0.0,3,35,A,AA,isolated,1,7.524491,1977-01-26 03:36:21.551183,284.0227710714074,246.64798191962964,16.033061934988424,sunrise6,126.20000012974872,0.025360996665383,50.52844525745549,0.6289360952133399,77.42342019839982,0.2221932909630386,145.658121
770126-03-M2,770126-03-M2,2,1977-01-26 03:36:24.151183,1.0,0.0,3,35,A,AA,isolated,1,12.603062,1977-01-26 03:36:24.151183,284.02431181214814,246.6489448825926,16.03309202758102,sunrise6,114.3000001297494,0.013159455119423,50.52844525745549,0.6289360952133399,77.42342019839982,0.2221932909630386,240.9397575
770126-03-M2,770126-03-M2,3,1977-01-26 03:36:23.251183,1.0,0.0,3,35,A,AA,isolated,1,10.501361,1977-01-26 03:36:23.251183,284.0237784788148,246.64861154925927,16.03308161091435,sunrise6,92.00000012975066,0.0214711237894196,50.52844525745549,0.6289360952133399,77.42342019839982,0.2221932909630386,187.1474594
770126-03-M2,770126-03-M2,4,1977-01-26 03:36:22.951183,1.0,0.0,3,35,A,AA,isolated,1,4.917008,1977-01-26 03:36:22.951183,284.023600701037,246.6485004381481,16.03307813869213,sunrise6,106.50000012974984,0.0159735912707651,50.52844525745549,0.6289360952133399,77.42342019839982,0.2221932909630386,183.3230964
760820-13-M1,760820-13-M1,1,1976-08-20 13:49:15.671248,1.0,0.0,3,35,A,AA,isolated,1,5.068708,1976-08-20 13:49:15.671248,91.32575788894816,223.7357578889481,5.294625824629629,night1,127.30000012974864,0.0129442009866058,109.7700377131259,0.0025657007531866,71.14590858361333,0.3313778861986362,145.658121
760820-13-M1,760820-13-M1,2,1976-08-20 13:49:17.871248,1.0,0.0,3,35,A,AA,isolated,1,16.593198,1976-08-20 13:49:17.871248,91.32569270376295,223.73569270376296,5.294651287592592,night1,79.20000012975139,0.0078991649195487,109.7700377131259,0.0025657007531866,71.14590858361333,0.3313778861986362,240.9397575
760820-13-M1,760820-13-M1,3,1976-08-20 13:49:17.471248,1.0,0.0,3,35,A,AA,isolated,1,6.134355,1976-08-20 13:49:17.471248,91.3257045556148,223.7357045556148,5.2946466579629625,night1,76.60000012975154,0.0128098196098062,109.7700377131259,0.0025657007531866,71.14590858361333,0.3313778861986362,187.1474594
760820-13-M1,760820-13-M1,4,1976-08-20 13:49:17.071248,1.0,0.0,3,35,A,AA,isolated,1,8.081974,1976-08-20 13:49:17.071248,91.32571640746666,223.73571640746667,5.2946420283333335,night1,122.00000012974895,0.0094435697059929,109.7700377131259,0.0025657007531866,71.14590858361333,0.3313778861986362,183.3230964
760928-23-M1,760928-23-M1,1,1976-09-28 23:04:06.768146,1.0,0.0,3,35,A,AA,isolated,1,5.711225,1976-09-28 23:04:06.768146,210.34160412308148,218.35580483893327,15.18775194613426,sunrise2,175.8000001297459,0.0382001163246194,107.03400156745442,0.0124108992338295,74.53176083367508,2.475624979349062,145.658121
760928-23-M1,760928-23-M1,2,1976-09-28 23:04:08.068146,1.0,0.0,3,35,A,AA,isolated,1,3.093198,1976-09-28 23:04:08.068146,210.3434915304889,218.3561515056,15.187766992430555,sunrise2,171.70000012974614,0.0184674314928512,107.03400156745442,0.0124108992338295,74.53176083367508,2.475624979349062,240.9397575
760928-23-M1,760928-23-M1,3,1976-09-28 23:04:06.768146,1.0,0.0,3,35,A,AA,isolated,1,9.418708,1976-09-28 23:04:06.768146,210.34160412308148,218.35580483893327,15.18775194613426,sunrise2,172.5000001297461,0.0289639991402679,107.03400156745442,0.0124108992338295,74.53176083367508,2.475624979349062,187.1474594
760928-23-M1,760928-23-M1,4,1976-09-28 23:04:07.568146,1.0,0.0,3,35,A,AA,isolated,1,3.100001,1976-09-28 23:04:07.568146,210.34276560456297,218.35601817226663,15.187761205393516,sunrise2,140.30000012974793,0.0348644514475176,107.03400156745442,0.0124108992338295,74.53176083367508,2.475624979349062,183.3230964
760916-20-M2,760916-20-M2,1,1976-09-16 20:58:43.020921,1.0,0.0,3,35,A,AA,isolated,1,6.540477,1976-09-16 20:58:43.020921,101.5834212924,240.695702154,3.1006715384375,night2,287.8000001297486,0.0349581963617508,87.58432422963392,125.23865383853672,92.75305504668536,3.847525491430976,145.658121
760916-20-M2,760916-20-M2,2,1976-09-16 20:58:43.920921,1.0,0.0,3,35,A,AA,isolated,1,6.881974,1976-09-16 20:58:43.920921,101.5833812924,240.69563548733333,3.1006819551041667,night2,374.30000012976825,0.0157228936898399,87.58432422963392,125.23865383853672,92.75305504668536,3.847525491430976,240.9397575
760916-20-M2,760916-20-M2,3,1976-09-16 20:58:43.520921,1.0,0.0,3,35,A,AA,isolated,1,3.795579,1976-09-16 20:58:43.520921,101.58339907017778,240.69566511696297,3.100677325474537,night2,150.00000012974738,0.028286037136735,87.58432422963392,125.23865383853672,92.75305504668536,3.847525491430976,187.1474594
760916-20-M2,760916-20-M2,4,1976-09-16 20:58:43.420921,1.0,0.0,3,35,A,AA,isolated,1,10.893878,1976-09-16 20:58:43.420921,101.58340351462222,240.6956725243704,3.10067616806713,night2,380.0000001297696,0.0258146957372895,87.58432422963392,125.23865383853672,92.75305504668536,3.847525491430976,183.3230964
770125-08-M11,770125-08-M11,1,1977-01-25 08:18:06.600000,1.0,0.0,3,35,B,AA,isolated,1,1.843878,1977-01-25 08:18:06.600000,226.10668444444445,223.3152888888889,15.228722222222224,sunrise6,111.10000012974956,0.0099286823850777,85.03798760981621,0.0994505743167955,101.58710718622068,0.9396339585931648,145.658121
770125-08-M11,770125-08-M11,2,1977-01-25 08:18:08.300000,1.0,0.0,3,35,B,AA,isolated,1,5.994219,1977-01-25 08:18:08.300000,226.1087496296296,223.3157925925926,15.228741898148147,sunrise6,69.90000012975192,0.0045325438033125,85.03798760981621,0.0994505743167955,101.58710718622068,0.9396339585931648,240.9397575
770125-08-M11,770125-08-M11,3,1977-01-25 08:18:07.000000,1.0,0.0,3,35,B,AA,isolated,1,6.920069,1977-01-25 08:18:07.000000,226.1071703703704,223.3154074074074,15.228726851851851,sunrise6,104.60000012974994,0.0071589655457085,85.03798760981621,0.0994505743167955,101.58710718622068,0.9396339585931648,187.1474594
770125-08-M11,770125-08-M11,4,1977-01-25 08:18:06.900000,1.0,0.0,3,35,B,AA,isolated,1,9.324491,1977-01-25 08:18:06.900000,226.10704888888887,223.31537777777777,15.228725694444444,sunrise6,115.50000012974932,0.0070716043381938,85.03798760981621,0.0994505743167955,101.58710718622068,0.9396339585931648,183.3230964
770114-06-M2,770114-06-M2,1,1977-01-14 06:45:20.200000,1.0,0.0,3,35,C,AA,isolated,1,3.618028,1977-01-14 06:45:20.200000,98.29910222222222,238.27910222222224,4.164296296296296,night6,103.50000012975,0.0067530617935478,25.64408209957821,0.1093838252095514,63.44776192507592,0.6397029582148944,145.658121
770114-06-M2,770114-06-M2,2,1977-01-14 06:45:21.800000,1.0,0.0,3,35,C,AA,isolated,1,6.524831,1977-01-14 06:45:21.800000,98.2990311111111,238.27903111111112,4.164314814814815,night6,223.3000001297432,0.0027929637186044,25.64408209957821,0.1093838252095514,63.44776192507592,0.6397029582148944,240.9397575
770114-06-M2,770114-06-M2,3,1977-01-14 06:45:21.200000,1.0,0.0,3,35,C,AA,isolated,1,2.575511,1977-01-14 06:45:21.200000,98.29905777777778,238.27905777777767,4.16430787037037,night6,129.40000012974855,0.0049601242590702,25.64408209957821,0.1093838252095514,63.44776192507592,0.6397029582148944,187.1474594
770114-06-M2,770114-06-M2,4,1977-01-14 06:45:21.400000,1.0,0.0,3,35,C,AA,isolated,1,13.208844,1977-01-14 06:45:21.400000,98.29904888888888,238.2790488888889,4.164310185185186,night6,78.30000012975144,0.0042084495156195,25.64408209957821,0.1093838252095514,63.44776192507592,0.6397029582148944,183.3230964
760831-16-M6,760831-16-M6,1,1976-08-31 16:48:55.346080,1.0,0.0,3,35,A,AA,isolated,1,1.843878,1976-08-31 16:48:55.346080,294.6418780254815,250.28049854814816,16.41939057962963,sunrise1,79.30000012975138,0.0070198854902941,90.14076280715808,0.0995549878189043,135.0468471418334,0.093388806346191,145.658121
760831-16-M6,760831-16-M6,2,1976-08-31 16:48:56.946080,1.0,0.0,3,35,A,AA,isolated,1,11.24728,1976-08-31 16:48:56.946080,294.64268395140743,250.2810911407408,16.419409098148147,sunrise1,36.100000129751855,0.0032165927543833,90.14076280715808,0.0995549878189043,135.0468471418334,0.093388806346191,240.9397575
760831-16-M6,760831-16-M6,3,1976-08-31 16:48:56.346080,1.0,0.0,3,35,A,AA,isolated,1,4.653402,1976-08-31 16:48:56.346080,294.6423817291852,250.2808689185185,16.419402153703704,sunrise1,38.900000129751895,0.0046734425444777,90.14076280715808,0.0995549878189043,135.0468471418334,0.093388806346191,187.1474594
760831-16-M6,760831-16-M6,4,1976-08-31 16:48:54.146080,1.0,0.0,3,35,A,AA,isolated,1,4.149321,1976-08-31 16:48:54.146080,294.64127358103707,250.2800541037037,16.41937669074074,sunrise1,86.000000129751,0.00642783358303,90.14076280715808,0.0995549878189043,135.0468471418334,0.093388806346191,183.3230964
761229-21-M1,761229-21-M1,1,1976-12-29 21:21:58.133333,1.0,0.0,3,35,B,AA,isolated,1,1.944899,1976-12-29 21:21:58.133333,357.9333906172148,315.0810301233629,18.398068672835645,sunrise5,94.10000012975054,0.0085952339485206,51.28090380193334,0.0669113870488777,87.62047319300176,0.1353803190289953,145.658121
761229-21-M1,761229-21-M1,2,1976-12-29 21:22:00.733333,1.0,0.0,3,35,B,AA,isolated,1,0.960545,1976-12-29 21:22:00.733333,357.93392987647405,315.0817619752148,18.39809876542824,sunrise5,67.50000012975205,0.0054328805012341,51.28090380193334,0.0669113870488777,87.62047319300176,0.1353803190289953,240.9397575
761229-21-M1,761229-21-M1,3,1976-12-29 21:21:59.833333,1.0,0.0,3,35,B,AA,isolated,1,7.158164,1976-12-29 21:21:59.833333,357.9337432098074,315.08150864188144,18.398088348761576,sunrise5,66.80000012975209,0.0077274999740186,51.28090380193334,0.0669113870488777,87.62047319300176,0.1353803190289953,187.1474594
761229-21-M1,761229-21-M1,4,1976-12-29 21:21:59.133333,1.0,0.0,3,35,B,AA,isolated,1,2.245919,1976-12-29 21:21:59.133333,357.9335980246222,315.0813116048444,18.39808024690972,sunrise5,70.50000012975188,0.0075775155513167,51.28090380193334,0.0669113870488777,87.62047319300176,0.1353803190289953,183.3230964
770413-05-M1,770413-05-M1,1,1977-04-13 05:38:59.554821,1.0,0.0,3,35,A,AA,isolated,1,5.345919,1977-04-13 05:38:59.554821,97.14734652382222,236.36601978573333,4.461974014131945,night9,75.20000012975161,0.0115310044695889,85.69682349727496,0.0347611519504085,49.64225959670608,0.0736437922001091,145.658121
770413-05-M1,770413-05-M1,2,1977-04-13 05:39:02.054821,1.0,0.0,3,35,A,AA,isolated,1,6.094219,1977-04-13 05:39:02.054821,97.14727244974816,236.36590867462223,4.46200294931713,night9,91.60000012975068,0.0047115777624897,85.69682349727496,0.0347611519504085,49.64225959670608,0.0736437922001091,240.9397575
770413-05-M1,770413-05-M1,3,1977-04-13 05:39:01.854821,1.0,0.0,3,35,A,AA,isolated,1,9.236396,1977-04-13 05:39:01.854821,97.14727837567408,236.36591756351112,4.462000634502315,night9,97.50000012975036,0.0073236295166322,85.69682349727496,0.0347611519504085,49.64225959670608,0.0736437922001091,187.1474594
770413-05-M1,770413-05-M1,4,1977-04-13 05:39:02.054821,1.0,0.0,3,35,A,AA,isolated,1,7.803402,1977-04-13 05:39:02.054821,97.14727244974816,236.36590867462223,4.46200294931713,night9,78.9000001297514,0.0086166095898007,85.69682349727496,0.0347611519504085,49.64225959670608,0.0736437922001091,183.3230964
760831-03-M2,760831-03-M2,1,1976-08-31 03:21:59.365985,1.0,0.0,3,35,A,AA,isolated,1,6.815307,1976-08-31 03:21:59.365985,266.0782158115556,232.92956174303703,15.859020439641204,sunrise1,46.80000012975201,0.0049838593901599,14.534463676998325,0.4424591138202735,353.35580532445994,0.6671114965864285,145.658121
760831-03-M2,760831-03-M2,2,1976-08-31 03:21:59.365985,1.0,0.0,3,35,A,AA,isolated,1,14.034695,1976-08-31 03:21:59.365985,266.0782158115556,232.92956174303703,15.859020439641204,sunrise1,56.00000012975214,0.0023408279865821,14.534463676998325,0.4424591138202735,353.35580532445994,0.6671114965864285,240.9397575
760831-03-M2,760831-03-M2,3,1976-08-31 03:21:59.765985,1.0,0.0,3,35,A,AA,isolated,1,5.769049,1976-08-31 03:21:59.765985,266.07850025600004,232.9296980393333,15.859025069270832,sunrise1,85.10000012975105,0.0048741380610859,14.534463676998325,0.4424591138202735,353.35580532445994,0.6671114965864285,187.1474594
760831-03-M2,760831-03-M2,4,1976-08-31 03:21:59.765985,1.0,0.0,3,35,A,AA,isolated,1,7.631293,1976-08-31 03:21:59.765985,266.07850025600004,232.9296980393333,15.859025069270832,sunrise1,42.80000012975195,0.0038274051269658,14.534463676998325,0.4424591138202735,353.35580532445994,0.6671114965864285,183.3230964
761028-13-M8,761028-13-M8,1,1976-10-28 13:41:35.550000,1.0,0.0,3,35,A,AA,isolated,1,6.09796,1976-10-28 13:41:35.550000,222.11618222222225,221.33578444444447,15.258050347222223,sunrise3,55.90000012975214,0.0080794752185326,85.0885782537433,0.056674568487337,59.18796738482735,0.4062710654388952,145.658121
761028-13-M8,761028-13-M8,2,1976-10-28 13:41:37.150000,1.0,0.0,3,35,A,AA,isolated,1,4.89762,1976-10-28 13:41:37.150000,222.11822074074075,221.3362348148148,15.25806886574074,sunrise3,81.00000012975129,0.0042988244821955,85.0885782537433,0.056674568487337,59.18796738482735,0.4062710654388952,240.9397575
761028-13-M8,761028-13-M8,3,1976-10-28 13:41:36.550000,1.0,0.0,3,35,A,AA,isolated,1,6.781634,1976-10-28 13:41:36.550000,222.1174562962963,221.336065925926,15.258061921296298,sunrise3,202.9000001297444,0.0071544986985099,85.0885782537433,0.056674568487337,59.18796738482735,0.4062710654388952,187.1474594
761028-13-M8,761028-13-M8,4,1976-10-28 13:41:36.850000,1.0,0.0,3,35,A,AA,isolated,1,14.049661,1976-10-28 13:41:36.850000,222.1178385185185,221.3361503703704,15.25806539351852,sunrise3,68.500000129752,0.0069897288728806,85.0885782537433,0.056674568487337,59.18796738482735,0.4062710654388952,183.3230964
761004-15-M1,761004-15-M1,1,1976-10-04 15:08:51.566667,1.0,0.0,3,35,B,AA,isolated,1,2.166327,1976-10-04 15:08:51.566667,382.62150024693335,351.2630004938666,20.857714891979168,sunrise2,168.30000012974634,0.0264155218356212,63.7534051589125,0.1058294705845016,98.0680919910276,0.8530038876889788,145.658121
761004-15-M1,761004-15-M1,2,1976-10-04 15:08:53.266667,1.0,0.0,3,35,B,AA,isolated,1,8.757144,1976-10-04 15:08:53.266667,382.62160098767407,351.2632019753481,20.85773456790509,sunrise2,170.00000012974624,0.0137309485129367,63.7534051589125,0.1058294705845016,98.0680919910276,0.8530038876889788,240.9397575
761004-15-M1,761004-15-M1,3,1976-10-04 15:08:52.466667,1.0,0.0,3,35,B,AA,isolated,1,12.354763,1976-10-04 15:08:52.466667,382.62155358026666,351.2631071605333,20.85772530864584,sunrise2,201.10000012974447,0.0254104891973991,63.7534051589125,0.1058294705845016,98.0680919910276,0.8530038876889788,187.1474594
761004-15-M1,761004-15-M1,4,1976-10-04 15:08:51.966667,1.0,0.0,3,35,B,AA,isolated,1,13.126872,1976-10-04 15:08:51.966667,382.621523950637,351.26304790127404,20.8577195216088,sunrise2,150.80000012974733,0.0219679123588069,63.7534051589125,0.1058294705845016,98.0680919910276,0.8530038876889788,183.3230964
761126-23-M3,761126-23-M3,1,1976-11-26 23:51:58.584261,1.0,0.0,3,35,A,AA,isolated,1,4.763266,1976-11-26 23:51:58.584261,206.90686690262223,218.9187545546222,15.103803058576387,sunrise4,25.80000012975171,0.013247801734161,106.16141111645474,0.0081198105911988,95.06245014083444,0.210606111507407,145.658121
761126-23-M3,761126-23-M3,2,1976-11-26 23:52:00.384261,1.0,0.0,3,35,A,AA,isolated,1,3.541498,1976-11-26 23:52:00.384261,206.90972023595555,218.9192078879556,15.10382389190972,sunrise4,52.00000012975208,0.0047485741331004,106.16141111645474,0.0081198105911988,95.06245014083444,0.210606111507407,240.9397575
761126-23-M3,761126-23-M3,3,1976-11-26 23:52:00.784261,1.0,0.0,3,35,A,AA,isolated,1,6.126191,1976-11-26 23:52:00.784261,206.9103543100296,218.91930862869629,15.103828521539354,sunrise4,26.40000012975172,0.008959204046591,106.16141111645474,0.0081198105911988,95.06245014083444,0.210606111507407,187.1474594
