,evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
4874,770119-12-M2,770119-12-M2,1977-01-19 12:56:28.331159,AA,repeating,87.78980250134816,222.27960500269631,9.422029295821758,0.008211451688412625,222.27960500269631,11.8285725,98.73941512349502,0.0660526206723903,119.62358311736148,0.0629915695875616
4875,770119-12-N1,770119-12-N1,1977-01-19 12:06:41.600000,DD,isolated,87.84405037037037,222.3481007407408,9.387460648148148,0.0036354023185102,222.3481007407408,52.954423,-1.0,-1.0,-1.0,-1.0
4876,770119-17-M1,770119-17-M1,1977-01-19 17:07:30.200000,AA,isolated,87.5666637037037,221.9033274074074,9.596356481481482,0.00308918689586375,221.9033274074074,6.231548500000001,356.8012886883433,0.149921230953813,110.06044004490418,0.2397344007158181
4877,770119-17-M2,770121-13-M1,1977-01-19 17:42:42.274465,AA,repeating,87.53537371162963,221.85074742325924,9.620801787789352,0.025457174100505398,221.85074742325924,6.882824,60.16177972807513,0.7718891996926646,52.28426151558085,0.1821014124128357
4878,770119-23-M1,760922-07-M1,1977-01-19 23:32:40.561539,AA,repeating,87.2242879772,221.33857595440003,9.863837517812499,0.00788530206692295,221.33857595440003,8.98171875,74.00362763264656,0.327152964814296,122.4274041690662,0.0345526454644558
4879,770120-13-M1,770121-13-M1,1977-01-20 13:45:38.192355,AA,repeating,86.49610085399999,220.13610085399998,10.4561712078125,0.031051350487104327,220.13610085399998,4.712501,68.32477364130526,2.931863466217852,99.08803839344031,2.8382295938220627
4880,770120-14-M1,761120-03-M1,1977-01-20 14:02:29.674887,AA,repeating,86.4811159276,220.11223185519998,10.4678781815625,0.005336452006787275,220.11223185519998,36.224406,115.46222070292976,3.301099663955914,280.4396686921815,2.7000039126414235
4881,770121-13-M1,770121-13-M1,1977-01-21 13:44:16.883848,AA,repeating,85.37730542447407,218.25730542447408,11.455230137129629,0.026550841474130425,218.25730542447408,7.722449500000001,101.07446922551637,1.5194124633879753,83.75850829297855,4.276644170537063
4882,770122-00-M1,770122-00-M1,1977-01-22 00:24:43.756164,AA,repeating,84.91801842720001,217.4760368544,11.89998560375,0.0043283354661385245,217.4760368544,25.53920175,353.4149858729924,0.6807292929013915,243.19916650740493,0.0657196903228884
4883,770122-11-M1,770325-09-M1,1977-01-22 11:10:34.070803,AA,repeating,84.47393969180742,216.71393969180738,12.348484615775462,0.01617230451429175,216.71393969180738,8.69847025,102.66020084733832,0.0346238817024507,91.06965460393468,0.2399992489022087
4884,770122-15-M1,770122-15-M1,1977-01-22 15:53:28.444144,AA,isolated,84.28246749416297,216.3849349883259,12.544947270185187,0.003484758866324275,216.3849349883259,18.417688,210.9841838579352,109.9479728533144,107.96631967701816,0.0043022230794117
4885,770122-18-M1,770121-13-M1,1977-01-22 18:10:32.389428,AA,repeating,84.19063126773334,216.23063126773334,12.640131822083333,0.024949921224798475,216.23063126773334,7.5590145,80.78276836333967,0.0293629121565134,58.07368230771552,0.604683653958122
4886,770123-09-M1,770123-09-M1,1977-01-23 09:01:52.895134,AA,isolated,83.62,215.2483274794963,13.259119156643518,0.0059720931022201745,215.2483274794963,1.80340225,352.1738230256359,0.1026171839212369,357.86851812948584,0.0146006470971843
4887,770124-03-M1,770121-13-M1,1977-01-24 03:16:03.081206,AA,repeating,82.96573213028148,214.09573213028148,14.018959273217593,0.02827110653337335,214.09573213028148,8.34838525,85.5542167107706,0.0768582502997881,114.1927354415108,1.6416211950456832
