evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
761029-04-M2,760831-07-M3,1976-10-29 04:37:50.476816,AA,repeating,271.23062123757035,238.6603106187852,15.88044533351852,0.0077443999866375,238.6603106187852,7.394474000000001,104.2538525536915,0.0049990675109142,81.33628331149696,4.158993887367107
761029-04-M3,761029-04-M3,1976-10-29 04:43:03.626592,AA,repeating,271.4440270108445,238.76862278826664,15.88406975222222,0.0092054481097123,238.76862278826664,5.80578325,118.1721754205045,0.0235024925323246,78.84722494884119,0.5555330557814454
761029-05-M1,761029-04-M3,1976-10-29 05:37:59.885566,AA,repeating,273.66992371066664,239.9306259790222,15.922220897754633,0.0122499817474957,239.9306259790222,5.82466075,118.19690648858534,0.0165604012312483,80.72155900130228,0.805733100147274
761029-06-M1,761029-04-M3,1976-10-29 06:16:30.458083,AA,repeating,275.1956319355852,240.7521628739555,15.948963635219908,0.0108103297717462,240.7521628739555,5.84022225,118.29676146755624,0.0212236376415528,79.78501934333237,2.4165679109978258
761029-07-M1,761029-04-M3,1976-10-29 07:06:14.072156,AA,repeating,277.1216311512297,241.81300343324443,15.983496205509258,0.0184969447708615,241.81300343324443,4.3688785,118.6164773671766,0.0225896612089552,97.17309835583973,0.2310856406959226
761029-07-M2,761029-04-M3,1976-10-29 07:36:55.033686,AA,repeating,278.2882431824,242.4675675328,16.004803630625002,0.0145797011786628,242.4675675328,7.6240655,73.30282572819598,0.0960894691179838,97.77830367900329,0.3559753935820375
761029-07-M3,761029-04-M3,1976-10-29 07:48:46.133995,AA,repeating,278.7373890634815,242.7270866648148,16.013033958275464,0.0112300858622548,242.7270866648148,6.03758575,118.06423195539632,0.0163642736979486,92.18687345443612,0.1882510892291587
761029-08-M1,761029-04-M3,1976-10-29 08:17:30.306963,AA,repeating,279.8112975627112,243.34344247573333,16.032989663923612,0.0176315313793134,243.34344247573333,4.74464375,89.83839751986933,0.002374821697999,90.98340393056662,2.558259701365152
761029-08-M2,760929-21-M1,1976-10-29 08:28:31.542269,AA,repeating,280.2149596340445,243.5785483623111,16.040642850335647,0.0213398026007191,243.5785483623111,7.45399725,108.30053317022931,0.0053212104033547,101.89822162737586,0.1777919366734772
761029-08-M3,761029-04-M3,1976-10-29 08:50:13.374753,AA,repeating,281.0136794796,244.0514221344,16.0557103559375,0.0179718131424948,244.0514221344,7.16930375,130.03385345083132,0.559808018437795,101.95618693208984,0.2673060411017817
761029-09-M1,760929-21-M1,1976-10-29 09:06:11.258531,AA,repeating,281.5955051817926,244.39200303324444,16.066796973738427,0.0186100805557509,244.39200303324444,10.95680375,51.32760016739852,0.6153677408743868,41.16499974780535,0.478297660599284
761029-09-M3,761029-04-M3,1976-10-29 09:31:00.102531,AA,repeating,282.4922829813333,244.9313697888,16.084028964479167,0.0132829964543827,244.9313697888,4.982739,64.53624260333697,0.4498237538058937,84.92114045437471,2.171044357559204
761029-10-M1,770225-00-M6,1976-10-29 10:21:26.575233,AA,repeating,284.2857482862222,246.0274489717333,16.11905758371528,0.0250277863670211,246.0274489717333,3.885715,67.96999926162465,0.0908179422949686,95.01072628794824,0.2403154502283896
761029-10-M2,761029-10-M2,1976-10-29 10:37:14.908333,AA,repeating,284.8412803701778,246.3646340739556,16.130033661261574,0.0095419563639832,246.3646340739556,25.300426,116.83357217786778,0.0049926997349551,259.7159077861242,0.1480780636806526
761029-11-M1,760929-21-M1,1976-10-29 11:21:45.777110,AA,repeating,286.38444899688886,247.3342763057778,16.160946494328705,0.0202748574586727,247.3342763057778,9.95246675,118.17168063238648,1.609167634219849,85.28609869375865,2.081814650652848
761029-11-N1,770225-00-M6,1976-10-29 11:59:13.375000,AA,repeating,287.6637518518518,248.15273148148148,16.18696035879629,0.0192389314688499,248.15273148148148,10.07950775,50.546925672345054,0.5536172069130231,84.2278606968728,1.097167274370082
761029-12-M1,770225-00-M6,1976-10-29 12:33:07.970916,AA,repeating,288.79970257617776,248.8868341034667,16.21050892263889,0.0259667038922346,248.8868341034667,11.1485555,130.39415924656973,0.1885100251075042,55.47361969069843,1.6907425838735557
761029-12-M2,761227-18-M6,1976-10-29 12:46:37.666734,AA,repeating,289.2535358393778,249.18617286444444,16.21988040201389,0.0084935828492243,249.18617286444444,4.848215000000001,72.85273174877975,0.5255047615212468,113.3121728721872,0.4265961262555373
761029-13-M1,761227-18-M6,1976-10-29 13:02:38.133333,AA,repeating,289.7800138269777,249.53622518506668,16.230996913576387,0.0054187000588849,249.53622518506668,4.180443,72.85776111477975,0.9365356779045952,78.84206397482879,0.3756518365670562
761029-13-M2,770225-00-M6,1976-10-29 13:18:27.384718,AA,repeating,290.3003442157926,249.88347582148145,16.241983619421298,0.0215923566601563,249.88347582148145,9.0937935,37.71152535085287,0.0234185184162966,88.91835432149094,1.7650519222401473
