evid,evid_ref,geophone,mod_arrival_time,corr_coeffs,dt_values,minfreq,maxfreq,grade,grade_new,isol_or_rpt,num_per_family,emergence_s,picktime_SNR,Regolith_Temp_K,Rock_Temp_K,interval_day_number,diurnal_interval,duration_s,PGV,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
760830-12-M2,761226-15-M1,1,1976-08-30 12:06:51.649210,0.9370694273983582,0.1870748299319728,3,35,A,AA,repeating,362,4.507824,1976-08-30 12:06:51.836285,213.10352015985185,215.7098230093333,15.22351662366898,sunrise1,129.90000012974852,0.0281159186326727,102.72341572371334,0.0735522052558041,77.64095544312298,4.742360428494825
760830-12-M3,761226-15-M1,1,1976-08-30 12:47:24.746939,0.9254738114845312,0.1530612244897959,3,35,C,AA,repeating,362,4.54898,1976-08-30 12:47:24.900000,216.4132,216.36864,15.251677083333332,sunrise1,140.7000001297479,0.0313365074440359,91.71123616872724,0.0322570216938763,43.16629172681738,0.9017235366174696
760830-12-M4,761226-15-M1,1,1976-08-30 12:55:06.355782,0.9129805397020364,0.54421768707483,3,35,C,AA,repeating,362,4.162926,1976-08-30 12:55:06.900000,217.0292,216.49184,15.257024305555554,sunrise1,98.4000001297503,0.0321581896167379,71.01953639859883,0.1204312023128911,76.70630656098051,5.78163244693443
760830-12-N1,761226-15-M1,1,1976-08-30 12:12:07.521429,0.9162390494366598,0.1785714285714285,3,35,D,AA,repeating,362,6.711566,1976-08-30 12:12:07.700000,213.54260888888888,215.79405333333327,15.227172453703703,sunrise1,103.50000012975,0.0277801222016037,102.69732550495912,0.0748939131241167,87.62671162353082,0.3034165055190644
760830-12-N2,761226-15-M1,1,1976-08-30 12:20:07.012585,0.939902291360014,-0.2125850340136054,3,35,D,AA,repeating,362,4.902382,1976-08-30 12:20:06.800000,214.20270222222223,215.9218133333333,15.232717592592593,sunrise1,149.90000012974738,0.0328950960833487,89.8479277658949,0.0326579798213289,60.93400564477737,0.5035343823806758
760830-12-N4,761226-15-M1,1,1976-08-30 12:27:12.806463,0.9493576365644538,0.0935374149659864,3,35,D,AA,repeating,362,4.603402,1976-08-30 12:27:12.900000,214.78558222222225,216.03544,15.237649305555555,sunrise1,133.00000012974834,0.0368614556814661,89.44151065930537,0.0465228423746652,106.93400638123134,0.3166785249049234
760830-12-N5,761226-15-M1,1,1976-08-30 12:33:37.729592,0.94074526433767,-0.2295918367346939,3,35,D,AA,repeating,362,3.006804,1976-08-30 12:33:37.500000,215.30977777777773,216.138,15.242100694444444,sunrise1,600.0,0.0290796947821618,87.66685203409907,0.0603714324011943,103.3769351588221,1.015365323807899
760830-12-N6,761226-15-M1,1,1976-08-30 12:40:14.982993,0.9305351145960452,0.0170068027210884,3,35,D,AA,repeating,362,5.57313,1976-08-30 12:40:15.000000,215.84,216.24977777777767,15.246701388888887,sunrise1,97.10000012975036,0.0333568958223261,53.31019648634419,0.1302945089927782,52.02646279492672,0.139570493861141
760830-13-M1,761226-15-M1,1,1976-08-30 13:02:47.446939,0.8956669816254511,0.1530612244897959,3,35,C,AA,repeating,362,4.551362,1976-08-30 13:02:47.600000,217.63183407407408,216.6146933333333,15.262356481481484,sunrise1,199.8000001297445,0.0292191472601186,104.78794925818988,0.0499094114530973,95.14066495577278,3.624662709365426
760830-13-M10,761226-15-M1,1,1976-08-30 13:11:19.536054,0.9210974826366812,-0.1360544217687075,3,35,C,AA,repeating,362,2.906123,1976-08-30 13:11:19.400000,218.29906962962963,216.75457185185184,15.268280092592592,sunrise1,150.80000012974733,0.0344672037932192,91.76374836444968,0.0302846542970802,18.12280821528238,3.905048634874415
760830-13-M3,761226-15-M1,1,1976-08-30 13:19:41.664156,0.9189121166987796,0.1700680272108843,3,35,A,AA,repeating,362,2.601021,1976-08-30 13:19:41.834224,218.9524110113185,216.8959977815704,15.27409530351852,sunrise1,134.60000012974825,0.0295557499556346,93.53868984630456,0.0198908552537481,52.43375316693093,0.2424871710450449
760830-13-M5,761226-15-M1,1,1976-08-30 13:29:12.392315,0.921355794888744,0.2040816326530612,3,35,A,AA,repeating,362,4.503742,1976-08-30 13:29:12.596397,219.6796042984,217.0566567636,15.2807013471875,sunrise1,114.3000001297494,0.0426962709505458,91.99140146679105,0.0280312011964619,83.75432444231565,4.277398751576221
760830-13-M6,761226-15-M1,1,1976-08-30 13:39:46.959521,0.926076833815334,-0.1785714285714285,3,35,A,AA,repeating,362,4.869729,1976-08-30 13:39:46.780950,220.4876023955556,217.22647492,15.288041446180555,sunrise1,172.3000001297461,0.0385751619871235,91.37278701810574,0.0551386268572232,63.34402795252488,0.9543859547749508
760830-13-M8,761226-15-M1,1,1976-08-30 13:53:51.681261,0.9122384804974526,0.0255102040816326,3,35,A,AA,repeating,362,4.678232,1976-08-30 13:53:51.706771,221.54167953724445,217.46299894294813,15.297820680219909,sunrise1,179.20000012974572,0.0369976666703199,112.2484358079553,0.0277698797987776,88.2394726318233,3.543745629426758
760830-14-M1,761226-15-M1,1,1976-08-30 14:05:47.195404,0.9148880496653332,0.0,3,35,A,AA,repeating,362,4.703742,1976-08-30 14:05:47.195404,222.42844478708147,217.6643957433481,15.306101798657409,sunrise1,201.10000012974447,0.0358333769310459,112.673133746322,0.0574454707739945,52.32071600925516,0.1540855233623374
760830-14-M3,761226-15-M1,1,1976-08-30 14:18:10.509225,0.916948296688604,-3.460884353741497,3,35,A,AA,repeating,362,8.165987,1976-08-30 14:18:07.048341,223.3272290957333,217.87265064413333,15.314664911354166,sunrise1,153.1000001297472,0.035135906096186,94.46680966677005,0.0828404253168347,51.60665934406215,1.5559461204535463
760830-14-M4,761226-15-M1,1,1976-08-30 14:46:22.976697,0.914644528674414,-0.2210884353741496,3,35,A,AA,repeating,362,4.920749,1976-08-30 14:46:22.755609,225.35352137942223,218.35996083808888,15.334291152881946,sunrise1,600.0,0.0360164723016906,88.0502560680599,0.0467266530681258,84.58497404314896,4.722961162824623
760830-15-M1,761226-15-M1,1,1976-08-30 15:02:11.223634,0.903297253236538,0.6292517006802721,3,35,A,AA,repeating,362,4.069729,1976-08-30 15:02:11.852886,226.46431671102224,218.63711414568888,15.345276075069444,sunrise1,106.10000012974986,0.0316558321859942,104.88049783413436,0.0059083849412358,87.43482476396271,4.322245204575871
760830-15-M3,761226-15-M1,1,1976-08-30 15:19:44.462583,0.912767587562062,0.042517006802721,3,35,A,AA,repeating,362,6.559525,1976-08-30 15:19:44.505100,227.6812132251852,218.9409644740741,15.357459549768516,sunrise1,131.10000012974845,0.0338775124516935,88.0230944004611,0.0614610701411152,100.20428448288656,1.5048440812349029
760830-15-M5,761226-15-M1,1,1976-08-30 15:46:18.588599,0.9218084884567456,-0.2891156462585034,3,35,A,AA,repeating,362,4.99728,1976-08-30 15:46:18.299483,229.48699942555555,219.4031998468148,15.375906244016203,sunrise1,185.8000001297453,0.0472738998901566,89.17784979863984,0.0703619745695763,79.27315859441111,1.3998455894257475
760830-16-M1,761226-15-M1,1,1976-08-30 16:10:57.513372,0.911622168482776,-0.0935374149659864,3,35,A,AA,repeating,362,5.928232,1976-08-30 16:10:57.419835,231.1173935968889,219.84145772888888,15.393025692534724,sunrise1,224.90000012974312,0.0378779863005314,108.54626602632727,0.0045849175883787,60.31251726191809,1.563987007009742
760928-22-M1,761226-15-M1,1,1976-09-28 22:21:37.654936,0.96628988166001,0.119047619047619,3,35,A,AA,repeating,362,5.530613,1976-09-28 22:21:37.773984,206.48875953066667,217.7135134478222,15.15824969888889,sunrise2,132.2000001297484,0.0301904037234351,104.79368306487328,0.0072889340510068,75.04230850553671,4.814239867231178
760928-22-M2,761226-15-M1,1,1976-09-28 22:27:13.404577,0.96698142447196,-0.1615646258503401,3,35,A,AA,repeating,362,5.811565,1976-09-28 22:27:13.243012,207.0106002408889,217.79800194376296,15.16213244226852,sunrise2,203.1000001297444,0.0319414509003286,104.6429468171273,0.0072516399032595,91.74859549783616,4.132266822010857
760928-22-M4,761226-15-M1,1,1976-09-28 22:38:17.550152,0.9689460312583112,0.1020408163265306,3,35,A,AA,repeating,362,5.560545,1976-09-28 22:38:17.652193,208.0220077583111,217.9653346263852,15.169822363344908,sunrise2,200.4000001297445,0.0277880355101811,90.1371752124561,0.0284417486806478,55.51886825520396,8.081791459662439
760928-22-M5,761226-15-M1,1,1976-09-28 22:43:36.758737,0.9318272499457236,-0.042517006802721,3,35,A,AA,repeating,362,2.814287,1976-09-28 22:43:36.716220,208.50414895466665,218.04569149244443,15.17351523402778,sunrise2,133.8000001297483,0.0236022398173372,117.15245430459848,0.4880545956668555,103.7282388219266,0.4863850683691608
760928-22-M7,761226-15-M1,1,1976-09-28 22:54:24.547135,0.9610141467948043,0.0340136054421768,3,35,A,AA,repeating,362,2.741157,1976-09-28 22:54:24.581149,209.4797498503704,218.20885747456296,15.18101367070602,sunrise2,167.70000012974637,0.0293402634934905,89.44927579764209,0.0576377423238365,67.59323057437778,1.1959231805778336
760928-22-N2,761226-15-M1,1,1976-09-28 22:59:11.087075,0.953756633449596,-0.1870748299319728,3,35,D,AA,repeating,362,5.8466,1976-09-28 22:59:10.900000,209.903925925926,218.28096740740745,15.184327546296297,sunrise2,132.0000001297484,0.029940971988517,102.90115224589482,0.0653097751268745,67.866485896078,0.7387215876723103
760928-23-M2,761226-15-M1,1,1976-09-28 23:11:36.134742,0.9474604869630234,-0.1445578231292517,3,35,A,AA,repeating,362,6.742858,1976-09-28 23:11:35.990184,210.99380797084444,218.4755973824,15.192951275277778,sunrise2,147.00000012974755,0.0284594149551352,87.64474172710388,0.0390071616783168,100.70278969636692,0.5070166068550548
760928-23-M3,761226-15-M1,1,1976-09-28 23:16:29.797275,0.951278144463009,0.1445578231292517,3,35,A,AA,repeating,362,5.515987,1976-09-28 23:16:29.941833,211.4205822168,218.5526520172,15.1963534934375,sunrise2,110.7000001297496,0.0337407651055134,90.3137971574668,0.0277011656158279,61.833069087225965,0.7366500830050793
760928-23-M5,761226-15-M1,1,1976-09-28 23:21:20.680883,0.956137850036698,-0.3741496598639456,3,35,A,AA,repeating,362,6.035715,1976-09-28 23:21:20.306733,211.84214903457777,218.62578095497776,15.199714198298611,sunrise2,133.00000012974834,0.0304313490352642,80.79542690651779,0.3646012956775158,35.72443511465502,0.5149703282445309
760928-23-M7,761226-15-M1,1,1976-09-28 23:38:26.804424,0.9386170449973203,0.0510204081632653,3,35,A,AA,repeating,362,2.718368,1976-09-28 23:38:26.855444,213.30001877303704,218.8951614517333,15.211595549120371,sunrise2,470.3000001297901,0.027168718918243,87.94081175535788,0.0395086434706996,75.7724718302731,7.609704989297063
760928-23-M8,761226-15-M1,1,1976-09-28 23:32:31.685034,0.9458785410153402,-0.0850340136054421,3,35,C,AA,repeating,362,2.867688,1976-09-28 23:32:31.600000,212.8000296296296,218.80042666666665,15.207483796296298,sunrise2,600.0,0.0259487908616497,89.90469349700817,0.0307831675477773,82.51879300025256,2.7458371974888456
760928-23-M9,761226-15-M1,1,1976-09-28 23:43:15.129932,0.9298029231247744,0.1700680272108843,3,35,C,AA,repeating,362,6.718708,1976-09-28 23:43:15.300000,213.7059777777777,218.97208,15.214934027777778,sunrise2,99.40000012975024,0.0283122918805211,80.46092143326084,0.0410754116592359,88.46192144039246,0.4130062237448964
760928-23-N3,761226-15-M1,1,1976-09-28 23:48:51.548980,0.9162536316383172,0.0510204081632653,3,35,D,AA,repeating,362,6.546259,1976-09-28 23:48:51.600000,214.1791911111111,219.06176,15.21882638888889,sunrise2,129.50000012974854,0.026552281398934,109.39974359357468,0.0302218791821606,69.51015392212271,1.285418927882623
760928-23-N4,761226-15-M1,1,1976-09-28 23:54:48.012925,0.931494899973916,0.1870748299319728,3,35,D,AA,repeating,362,2.580613,1976-09-28 23:54:48.200000,214.67578962962963,219.1568533333333,15.222953703703704,sunrise2,111.10000012974956,0.0261777394990059,88.20948312946972,0.0536897480323801,63.20542156024713,1.1149207254994584
760929-00-M1,761226-15-M1,1,1976-09-29 00:01:49.453099,0.9339665338221822,-0.3656462585034014,3,35,A,AA,repeating,362,3.138776,1976-09-29 00:01:49.087453,215.25868215816297,219.26908998746669,15.227825086261577,sunrise2,190.50000012974508,0.0353008608882143,87.83425645807918,0.0689941249948017,62.121477116276,0.591131642763977
760929-00-M10,761226-15-M1,1,1976-09-29 00:29:18.855442,0.915603014318658,0.1445578231292517,3,35,C,AA,repeating,362,4.559525,1976-09-29 00:29:19.000000,217.48533333333333,219.70906666666667,15.246921296296296,sunrise2,267.600000129744,0.0336671500911845,84.61550496745157,0.0804520787436588,53.96197175367645,5.640983548989292
760929-00-M11,761226-15-M1,1,1976-09-29 00:37:22.114966,0.906256589437802,0.0850340136054421,3,35,C,AA,repeating,362,4.618028,1976-09-29 00:37:22.200000,218.12638222222225,219.83792,15.252513888888888,sunrise2,134.40000012974826,0.035318231670888,104.77501518788236,0.0026218091727022,52.45250903880712,0.1932398672096375
760929-00-M12,761226-15-M1,1,1976-09-29 00:45:55.563946,0.9217222450520228,0.1360544217687075,3,35,C,AA,repeating,362,4.565307,1976-09-29 00:45:55.700000,218.8026162962963,219.9756785185185,15.258457175925926,sunrise2,178.30000012974577,0.0416127107285233,91.44835218045108,0.0410118947907354,83.75432444231565,4.277398751576221
760929-00-M2,761226-15-M1,1,1976-09-29 00:08:28.185734,0.9218165837362402,0.2380952380952381,3,35,A,AA,repeating,362,4.468708,1976-09-29 00:08:28.423829,215.8029628484148,219.3755796877333,15.23244703505787,sunrise2,132.70000012974836,0.0300663768611529,104.67814077444208,0.0062253586246064,90.10779076684013,3.7856338448417928
760929-00-M7,761226-15-M1,1,1976-09-29 00:54:25.367973,0.9147698848937518,0.2040816326530612,3,35,A,AA,repeating,362,4.505103,1976-09-29 00:54:25.572055,219.46733838281483,220.119198059926,15.264358472858795,sunrise2,220.0000001297434,0.0356756636703823,91.3940580738892,0.0431822984489284,21.83628015977116,5.7252355276013205
760929-00-N12,761226-15-M1,1,1976-09-29 00:14:59.661565,0.8923066803087161,-0.1615646258503401,3,35,D,AA,repeating,362,6.773811,1976-09-29 00:14:59.500000,216.3326592592593,219.47986666666665,15.23697337962963,sunrise2,377.00000012976886,0.0261785817350787,111.42610463527,0.0498302493656714,67.86036748952655,0.7931292508273226
760929-01-M1,761226-15-M1,1,1976-09-29 01:03:56.740212,0.9034704480326452,0.1445578231292517,3,35,A,AA,repeating,362,4.554763,1976-09-29 01:03:56.884770,220.205318148,220.273169272,15.270970888541664,sunrise2,177.5000001297458,0.0291916304618747,69.53345848930468,0.1175120135927321,80.9175493499816,3.6666504780251623
760929-01-M10,761226-15-M1,1,1976-09-29 01:56:05.972267,0.9215556864387512,-0.272108843537415,3,35,A,AA,repeating,362,4.982654,1976-09-29 01:56:05.700158,224.1120357474963,221.14071560002964,15.307184029606482,sunrise2,177.00000012974584,0.03605510350897,88.38936718173534,0.0525757941726818,98.0680919910276,0.8530038876889788
760929-01-M3,761226-15-M1,1,1976-09-29 01:17:16.538929,0.9224935768321736,-0.2295918367346939,3,35,A,AA,repeating,362,2.99898,1976-09-29 01:17:16.309337,221.2270015256593,220.4950352207852,15.28022348769676,sunrise2,241.80000012974216,0.0329572764276533,87.63116088809059,0.0852861328491971,46.75929441409234,0.1610852761538096
760929-01-M6,761226-15-M1,1,1976-09-29 01:28:39.533326,0.8951434372824617,0.1700680272108843,3,35,A,AA,repeating,362,4.535715,1976-09-29 01:28:39.703394,222.0888857554074,220.6785875717333,15.288133141134258,sunrise2,245.300000129742,0.0302877482293556,103.17924945244746,0.0511310039889787,68.31462316986344,4.835999587391651
760929-01-M8,761226-15-M1,1,1976-09-29 01:41:51.174454,0.8982517919431328,0.0170068027210884,3,35,A,AA,repeating,362,5.639116,1976-09-29 01:41:51.191461,223.0645020927852,220.90018722605924,15.29729388265046,sunrise2,150.60000012974734,0.0320268862430373,109.93165548373096,0.0218639343768768,71.70239753440327,2.029720734457776
760929-02-M1,761226-15-M1,1,1976-09-29 02:08:14.368657,0.9200232320775628,0.0255102040816326,3,35,A,AA,repeating,362,2.74796,1976-09-29 02:08:14.394167,224.99726402509629,221.34582946922964,15.31561798804398,sunrise2,150.00000012974738,0.0337857294694386,87.44461168519142,0.0868066677684802,83.40061898881872,4.072456718715142
760929-02-M3,761226-15-M1,1,1976-09-29 02:23:06.480298,0.922855498297488,0.1700680272108843,3,35,A,AA,repeating,362,4.533334,1976-09-29 02:23:06.650366,226.0667708041481,221.5969830659852,15.325945027384256,sunrise2,201.70000012974444,0.0383539495800776,87.69634730117264,0.0823609125704317,52.43375316693093,0.2424871710450449
760929-02-M6,761226-15-M1,1,1976-09-29 02:38:27.019380,0.9233518749114816,-0.1530612244897959,3,35,A,AA,repeating,362,4.865307,1976-09-29 02:38:26.866319,227.14655465482963,221.8660068157185,15.336595674988429,sunrise2,295.9000001297504,0.040046592769801,87.4811613528578,0.0619245784505392,102.90791441200848,1.5386840887270852
760929-02-M8,761226-15-M1,1,1976-09-29 02:54:55.868876,0.921140585436274,-0.2465986394557823,3,35,A,AA,repeating,362,4.963266,1976-09-29 02:54:55.622277,228.2982746312,222.1443233076,15.3480396096875,sunrise2,417.7000001297781,0.0395081692977177,87.5652556860386,0.0524920700575364,101.13502492542364,0.3637419915195879
760929-03-M2,761226-15-M1,1,1976-09-29 03:15:34.001333,0.907366433104172,-1.8877551020408163,3,35,A,AA,repeating,362,7.479253,1976-09-29 03:15:32.113578,229.7094908433777,222.5061818008889,15.362350851597224,sunrise2,218.70000012974347,0.0312579055763387,91.50155667342544,0.0557147966674099,47.30139443945895,2.799695282658916
760929-03-M3,761226-15-M1,1,1976-09-29 03:37:47.621744,0.91697833274249,-0.1360544217687075,3,35,A,AA,repeating,362,2.907484,1976-09-29 03:37:47.485690,231.20583616385184,222.89184761185183,15.377806547337965,sunrise2,176.30000012974588,0.0370713203294619,87.54805010129931,0.0592744828876835,85.20847142698679,5.279377324723641
761028-10-M10,761226-15-M1,1,1976-10-28 10:54:12.808469,0.9711834907326864,-0.1785714285714285,3,35,A,AA,repeating,362,5.832314,1976-10-28 10:54:12.629898,208.09660562213327,218.64584752986667,15.141812846041669,sunrise3,176.50000012974587,0.0320915491827779,104.59147615748972,0.002571671808866,60.04237409996486,0.4159364620684496
761028-10-M11,761226-15-M1,1,1976-10-28 10:08:59.957483,0.9409873175627874,0.042517006802721,3,35,C,AA,repeating,362,5.624151,1976-10-28 10:09:00.000000,203.78666666666663,217.96266666666668,15.110416666666667,sunrise3,191.10000012974504,0.0386391070807147,91.55292699398468,0.0331398029973017,72.57533927309217,3.4243362804355364
761028-10-M4,761226-15-M1,1,1976-10-28 10:21:09.239397,0.9361094202383424,0.2125850340136054,3,35,A,AA,repeating,362,5.445579,1976-10-28 10:21:09.451982,204.9711231712,218.1463804991704,15.118859397939811,sunrise3,152.30000012974725,0.0361815352349315,101.84384042503892,0.1642033973070068,50.67603166370477,108.45290676742144
761028-10-M5,761226-15-M1,1,1976-10-28 10:26:01.936921,0.9581654414710736,0.2125850340136054,3,35,A,AA,repeating,362,5.445579,1976-10-28 10:26:02.149506,205.4394392096,218.22009691262224,15.12224710076389,sunrise3,403.7000001297749,0.0347505082293889,91.66796076512732,0.0379942541116186,77.64095544312298,4.742360428494825
761028-10-M6,761226-15-M1,1,1976-10-28 10:35:08.501640,0.9668977701676228,-0.2210884353741496,3,35,A,AA,repeating,362,5.881633,1976-10-28 10:35:08.280552,206.3086817639111,218.35764102791111,15.128568061944446,sunrise3,600.0,0.0336310576880915,104.12098632105965,0.0030972020275776,51.549662062684206,0.0937030887463428
761028-10-M7,761226-15-M1,1,1976-10-28 10:39:31.644996,0.9673656279801818,0.195578231292517,3,35,A,AA,repeating,362,5.456123,1976-10-28 10:39:31.840574,206.7264732061926,218.4240191075259,15.131618525162038,sunrise3,110.10000012974965,0.0333636370867724,102.8733547675826,0.0511920185704045,77.65902809843782,5.005330573664133
