,evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
4007,770105-06-M1,770105-06-M1,1977-01-05 06:11:35.770183,AA,isolated,375.1172306422667,362.0481537615111,24.76586539563657,0.0046654144424956,362.0481537615111,31.27712725,163.45063214448055,16.15015405704655,215.1804847077925,0.0773868552164832
4008,770105-06-M3,770105-06-M3,1977-01-05 06:48:53.300000,AA,isolated,374.805437037037,361.8627185185185,24.791762731481484,0.003820889476615,361.8627185185185,64.67151525,246.48059950362685,3.327934848094561,47.5919364996735,1.69480901438687
4009,770105-07-M1,770105-07-M1,1977-01-05 07:08:14.850000,AA,isolated,374.63402,361.77601333333337,24.805206597222224,0.0042719017846769,361.77601333333337,49.92678675,211.156197757192,55.09359835903944,12.196210454632151,0.0775963138360834
4010,770105-07-M3,770105-07-M3,1977-01-05 07:51:25.433333,BB,isolated,374.2595654320988,361.55573925925927,24.835190200617287,0.0041880014907575,361.55573925925927,35.635261666666665,290.2416421268677,0.0632260182819056,151.7419537209226,0.1660842587395861
4011,770105-08-M2,770105-08-M2,1977-01-05 08:31:31.550000,AA,isolated,373.91310370370377,361.36186222222216,24.863038773148148,0.0039184061112495,361.36186222222216,48.7178585,60.89602477651668,25.07026737091437,277.8780798607282,0.2982315991250376
4012,770105-08-M3,770105-08-M3,1977-01-05 08:51:41.375000,AA,isolated,373.7338703703704,361.2543222222222,24.87704137731481,0.0041232556813712,361.2543222222222,28.44302825,6.755717999269483,1.7695002405265168,156.86838069875498,5.6762364358535615
4013,770105-20-M1,770105-20-M1,1977-01-05 20:07:35.560163,AA,isolated,367.1090115265778,357.3560900571704,25.34641852040509,0.0071364658004392,357.3560900571704,23.902042,251.9876877981529,4.222934288387393,354.81754547700496,0.0371714404226634
4014,770105-20-M2,770105-20-M2,1977-01-05 20:31:27.666667,AA,isolated,366.8544148147556,357.2075753086074,25.36299382716436,0.0052375465082653,357.2075753086074,34.84141275,172.74284712546904,14.717524842280234,37.13124789647562,0.047165774601252
4015,770105-20-M3,770105-20-M3,1977-01-05 20:47:40.655199,BB,isolated,366.6723923319803,357.0976260504494,25.374255268510804,0.0036791951218622,357.0976260504494,25.973130333333334,306.35643847395033,5.3082054543320565,30.092693598963017,9.231021763866996
4016,770105-20-M4,770105-20-M4,1977-01-05 20:51:54.639011,AA,isolated,366.6262863980445,357.0703337321926,25.37719489596065,0.0054558426179037,357.0703337321926,39.73197425,154.43748260292577,0.754849683596804,237.29920280885867,0.033372091424536
4017,770105-20-M5,770105-20-M5,1977-01-05 20:26:40.125000,AA,isolated,366.9055333333333,357.2373944444444,25.359665798611115,0.0036016213796353,357.2373944444444,44.31420175,347.74051898633854,0.458306174513206,199.65242000896893,0.7460875403597653
4018,770105-20-N1,770105-20-N1,1977-01-05 20:05:31.250000,CC,isolated,367.1311111111111,357.36898148148146,25.34497974537037,0.0032631969889337,357.36898148148146,63.67432099999999,-1.0,-1.0,-1.0,-1.0
4019,770105-21-M2,770105-21-M2,1977-01-05 21:31:51.438410,AA,isolated,366.1901887271112,356.8117767574814,25.40493562974537,0.0069346985502697,356.8117767574814,34.0228755,217.97357765904445,2.700895391888172,179.84772561225662,8.040128372306702
4020,770105-21-N1,770105-21-N1,1977-01-05 21:20:56.900000,BB,isolated,366.30793037037046,356.8810340740741,25.397359953703702,0.0102757251724879,356.8810340740741,12.643084666666669,107.5187481310454,0.2933212043096547,304.35588824895063,7.88603337383573
