evid,evid_ref,geophone,mod_arrival_time,corr_coeffs,dt_values,minfreq,maxfreq,grade,grade_new,isol_or_rpt,num_per_family,emergence_s,picktime_SNR,Regolith_Temp_K,Rock_Temp_K,interval_day_number,diurnal_interval,duration_s,PGV,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg,source_distance_m
770125-23-M1,761029-04-M3,1,1977-01-25 23:05:52.758902,0.9308647988196852,0.0085034013605442,3,35,A,AA,repeating,99,7.47211,1977-01-25 23:05:52.767405,273.68707112044444,240.80542841066665,15.845228789409722,sunrise6,114.60000012974938,0.0104086371230284,130.91228290559474,4.021815501673821,57.82401609330403,0.2057271822878677,145.658121
770125-23-M2,761029-04-M3,1,1977-01-25 23:29:30.499270,0.9226274723794238,0.0085034013605442,3,35,A,AA,repeating,99,2.410545,1977-01-25 23:29:30.507773,274.6403385153333,241.30951387484444,15.86163782144676,sunrise6,80.10000012975134,0.0072418637645516,111.50790595323352,0.6352970379397349,57.82401609330403,0.2057271822878677,145.658121
770125-23-M3,761029-04-M3,1,1977-01-25 23:42:42.002962,0.9409440226888528,0.0085034013605442,3,35,A,AA,repeating,99,2.410205,1977-01-25 23:42:42.011465,275.16800764333334,241.59093740977767,15.870798743807873,sunrise6,210.30000012974395,0.012673497042355,118.8839027804296,0.0199683169950248,85.68920766593158,0.2018831332037529,145.658121
770125-23-M4,761029-04-M3,1,1977-01-25 23:58:26.117007,0.9368417385597114,-0.0170068027210884,3,35,B,AA,repeating,99,2.544559,1977-01-25 23:58:26.100000,275.79740000000004,241.9266133333333,15.881725694444446,sunrise6,66.10000012975213,0.0110676097427005,118.53062984936078,0.023187166520247,88.52607196982011,0.0488973335552277,145.658121
770126-00-M2,761029-04-M3,1,1977-01-26 00:20:16.335082,0.9404693637550484,0.3826530612244898,3,35,A,AA,repeating,99,2.029253,1977-01-26 00:20:16.717735,276.6611451566667,242.4006361981481,15.896894881192129,sunrise6,114.4000001297494,0.0169910243136657,118.08546790166238,0.0162907582013443,101.11773714842845,0.0029096753251871,145.658121
770126-00-N2,761029-04-M3,1,1977-01-26 00:52:03.317007,0.9166875340896834,-0.0170068027210884,3,35,D,AA,repeating,99,7.315647,1977-01-26 00:52:03.300000,277.8959288888889,243.08050666666665,15.918961805555556,sunrise6,78.50000012975143,0.016383314206502,118.43217442072792,0.0214770935823862,97.14258822364584,0.1680529084844487,145.658121
770126-01-M1,761029-04-M3,1,1977-01-26 01:30:20.391497,0.9168005287759408,0.391156462585034,3,35,A,AA,repeating,99,6.907144,1977-01-26 01:30:20.782653,279.3632393196889,243.9076972788889,15.945553039965278,sunrise6,109.60000012974966,0.0198389667972712,118.571075452304,0.0281390994453483,92.57018679525176,1.0273381787168314,145.658121
770126-02-M1,761029-04-M3,1,1977-01-26 02:10:34.768232,0.9333932177512816,-0.1360544217687075,3,35,A,AA,repeating,99,7.445579,1977-01-26 02:10:34.632178,280.8848822440889,244.78171562148148,15.973491113171296,sunrise6,287.4000001297485,0.0250684438626297,73.19992646706636,0.0985033074755858,80.93833782552797,1.3724578382450396,145.658121
770126-03-M1,761029-04-M3,1,1977-01-26 03:10:30.541752,0.9288860655510042,0.1275510204081632,3,35,A,AA,repeating,99,7.177552,1977-01-26 03:10:30.669303,283.0930732062667,246.0842379744,16.015111913229166,sunrise6,169.2000001297463,0.0211593182561331,72.89075106203407,0.1201716170476954,99.20036070927162,2.13473737743705,145.658121
770126-04-M1,761029-04-M3,1,1977-01-26 04:12:17.018024,0.9135091829177044,0.4081632653061224,3,35,A,AA,repeating,99,2.102382,1977-01-26 04:12:17.426187,285.31032662933336,247.4364541433333,16.058014191979165,sunrise6,137.80000012974807,0.0143665593163561,51.86200786963328,0.6275944718010089,76.39341800523268,4.940664286155732,145.658121
770126-04-N1,761029-04-M3,1,1977-01-26 04:58:18.689456,0.9001614022583119,0.1105442176870748,3,35,D,AA,repeating,99,2.393878,1977-01-26 04:58:18.800000,286.92152888888893,248.4440177777778,16.089974537037037,sunrise6,89.30000012975081,0.0081392358740363,118.33233219033528,0.0207032958202768,96.23538929289442,0.015217324993051,145.658121
770224-12-M2,761029-04-M3,1,1977-02-24 12:30:20.796976,0.9376091814781752,0.4421768707482993,3,35,A,AA,repeating,99,1.953402,1977-02-24 12:30:21.239153,270.2881220769037,239.19755169884445,15.817954156863427,sunrise7,94.00000012975056,0.0080736449572092,119.17879432152448,0.0319354011144802,101.80779329173944,0.7844942960829744,145.658121
770224-12-M3,761029-04-M3,1,1977-02-24 12:43:31.526512,0.900036773727854,1.4540816326530617,3,35,A,AA,repeating,99,0.965307,1977-02-24 12:43:32.980594,270.8394087098963,239.47034894314075,15.827117830949074,sunrise7,67.90000012975203,0.0063710483043081,111.21570306125264,0.5818411042464247,129.11696565695985,7.145905990039355,145.658121
770224-13-M2,761029-04-M3,1,1977-02-24 13:41:45.104425,0.9249838616717064,0.3996598639455783,3,35,A,AA,repeating,99,7.07177,1977-02-24 13:41:45.504085,273.23033605666666,240.7008458968889,15.867540556539351,sunrise7,188.5000001297452,0.011903515174422,119.17879432152448,0.0319354011144802,86.9787790204945,3.1592894680415187,145.658121
770224-13-M3,761029-04-M3,1,1977-02-24 13:54:34.101021,0.9026485394651462,0.3656462585034014,3,35,B,AA,repeating,99,2.053742,1977-02-24 13:54:34.466667,273.742977778,240.9742548149333,15.87644058642361,sunrise7,67.60000012975205,0.0109193462259427,110.03275785102824,0.0047903341020579,84.58415338711315,0.2576766902731612,145.658121
770224-14-M1,761029-04-M3,1,1977-02-24 14:05:48.369852,0.9160132238404116,0.4421768707482993,3,35,A,AA,repeating,99,5.964627,1977-02-24 14:05:48.812029,274.1925413526667,241.2140220547556,15.884245509594908,sunrise7,104.10000012974996,0.0089899631780455,62.67699854576949,0.83477443081595,86.69730173911844,0.2880517856895301,145.658121
770224-14-M2,761029-04-M3,1,1977-02-24 14:24:34.898722,0.9065795813595215,0.0680272108843537,3,35,A,AA,repeating,99,6.333674,1977-02-24 14:24:34.966749,274.943311166,241.6059145959556,15.897279707743056,sunrise7,93.1000001297506,0.0108726568588196,131.7411499982294,2.9136218848451265,78.61899500364507,0.1386644717162409,145.658121
770224-14-M4,761029-04-M3,1,1977-02-24 14:46:21.957023,0.9131577297898884,0.2125850340136054,3,35,A,AA,repeating,99,7.107144,1977-02-24 14:46:22.169608,275.79689574447406,242.06921586062225,15.912409370462962,sunrise7,135.6000001297482,0.0123797198271029,118.84052503901742,0.0197460950604523,91.522882661382,0.0829293954653187,145.658121
770224-15-M1,761029-04-M3,1,1977-02-24 15:17:30.286646,0.927029754798299,-0.1445578231292517,3,35,A,AA,repeating,99,7.456804,1977-02-24 15:17:30.142088,277.0145370647704,242.7333838535111,15.934029422314817,sunrise7,196.3000001297448,0.013159267100203,119.1198884187691,0.0313366889984495,72.36855273649886,0.3921632682565056,145.658121
770224-15-M2,761029-04-M3,1,1977-02-24 15:55:01.348774,0.9257289300421984,-0.3061224489795918,3,35,A,AA,repeating,99,6.724491,1977-02-24 15:55:01.042652,278.45288643016295,243.54260838962963,15.960081512175924,sunrise7,123.80000012974884,0.0178233487555021,118.56782405644556,0.0217285711559787,66.74433503837636,0.4413795295364576,145.658121
770224-17-M1,761029-04-M3,1,1977-02-24 17:25:57.340912,0.9220685610764372,-0.0765306122448979,3,35,A,AA,repeating,99,6.504082,1977-02-24 17:25:57.264381,281.8392272536445,245.4936940021333,16.023232226631944,sunrise7,134.50000012974826,0.0265019118339371,118.39517504885956,0.0211151484188894,99.07432692441536,0.4427715276325246,145.658121
770224-18-M1,761029-04-M3,1,1977-02-24 18:04:31.912151,0.90433360693439,-0.0085034013605442,3,35,A,AA,repeating,99,7.309185,1977-02-24 18:04:31.903648,283.2311280877037,246.32667685262223,16.050022032962964,sunrise7,114.80000012974936,0.0178177861790295,132.47249169150513,0.5813064437889897,96.60973290833836,0.344207435700175,145.658121
770326-01-M1,761029-04-M3,1,1977-03-26 01:49:31.966951,0.9067923190394866,0.4336734693877551,3,35,A,AA,repeating,99,2.106463,1977-03-26 01:49:32.400624,267.6337071104,237.86948465706664,15.826069451666667,sunrise8,64.30000012975223,0.0072313315759067,118.41419845027036,0.0250637453544414,104.91851698083488,0.0718007495264138,145.658121
770326-02-M1,761029-04-M3,1,1977-03-26 02:20:55.581517,0.9179876495889846,0.2210884353741496,3,35,A,AA,repeating,99,2.199661,1977-03-26 02:20:55.802605,268.9577440360741,238.5212364431852,15.84786808570602,sunrise8,75.4000001297516,0.0084012979167954,118.8497916349035,0.0273035967831611,90.82595440684248,0.118207165885495,145.658121
770326-03-M1,761029-04-M3,1,1977-03-26 03:03:41.764234,0.9313772966329266,0.0850340136054421,3,35,A,AA,repeating,99,2.319048,1977-03-26 03:03:41.849268,270.7311861678222,239.4055930839112,15.877567699861112,sunrise8,67.70000012975204,0.0081619024264307,118.25962251695452,0.0251249618549122,87.74494556854594,0.0834955134658261,145.658121
770326-03-M2,761029-04-M3,1,1977-03-26 03:22:07.303830,0.943296881761163,0.0765306122448979,3,35,A,AA,repeating,99,2.32279,1977-03-26 03:22:07.380361,271.4845851349037,239.7919574616889,15.890363198622683,sunrise8,96.20000012975042,0.0104836163966832,77.75457739562322,0.3094115357983056,76.64732043528684,0.626217861739473,145.658121
770326-03-M3,761029-04-M3,1,1977-03-26 03:39:48.127098,0.9109870286857902,0.2551020408163265,3,35,A,AA,repeating,99,2.269729,1977-03-26 03:39:48.382200,272.19763824,240.15920256,15.9026433125,sunrise8,63.90000012975225,0.011782215284484,118.75251177774274,0.0208144877739786,84.61230606868826,0.6031849322845317,145.658121
770326-04-M3,761029-04-M3,1,1977-03-26 04:49:55.759183,0.9194789846495276,0.3741496598639456,3,35,B,BB,repeating,99,6.067348,1977-03-26 04:49:56.133333,274.97970172817776,241.6275713579111,15.95134413579861,sunrise8,86.90000012975095,0.0148764959700732,109.90336645260822,0.002686755485186,36.89377566512327,0.5634460213464443,145.658121
770326-05-M1,761029-04-M3,1,1977-03-26 05:12:28.945000,0.9072197807728436,0.7823129251700681,3,35,A,AA,repeating,99,1.627212,1977-03-26 05:12:29.727313,275.8520444706963,242.10656971128887,15.967010732789351,sunrise8,113.50000012974944,0.0173561645136519,110.03203763340852,0.0047534215334665,104.27054076449178,0.2620718437428813,145.658121
770326-05-M3,761029-04-M3,1,1977-03-26 05:48:27.353836,0.9103583641591838,-0.2295918367346939,3,35,A,AA,repeating,99,7.537076,1977-03-26 05:48:27.124244,277.2188773073778,242.86364417564445,15.991980604675929,sunrise8,153.50000012974718,0.0194039809538345,130.4861281391183,0.5552675088577286,97.72651038898924,0.2009900338700885,145.658121
770326-06-M2,761029-04-M3,1,1977-03-26 06:38:12.921007,0.9352332954267286,-0.1615646258503401,3,35,A,AA,repeating,99,2.679253,1977-03-26 06:38:12.759442,279.0866058750222,243.91520335715555,16.02653656761574,sunrise8,116.10000012974928,0.0197314106838315,118.8907830348908,0.0178268228670375,89.40884419948802,0.4665332627917151,145.658121
770326-07-M2,761029-04-M3,1,1977-03-26 07:19:28.909184,0.9138872642403774,-0.042517006802721,3,35,B,AA,repeating,99,7.352722,1977-03-26 07:19:28.866667,280.60664493847406,244.7955970371556,16.055195216053242,sunrise8,82.10000012975122,0.01380623687784,118.29676146761553,0.0212236374884093,96.90439693997916,0.0127439551163426,145.658121
770424-15-M2,761029-04-M3,1,1977-04-24 15:37:41.689085,0.9396530474339196,0.2636054421768707,3,35,A,AA,repeating,99,2.134695,1977-04-24 15:37:41.952690,268.2714788702222,238.03073943511112,15.87774250798611,sunrise9,94.50000012975052,0.0110728460654114,118.50913571223354,0.0258655999776434,101.17386422803357,1.1036082983489464,145.658121
770424-15-M3,761029-04-M3,1,1977-04-24 15:54:44.103287,0.9285666156365572,0.5952380952380953,3,35,A,AA,repeating,99,1.82415,1977-04-24 15:54:44.698525,268.9771234174074,238.37923060851853,15.88957984403935,sunrise9,82.6000001297512,0.0096060824828022,118.82745508734644,0.0274893856658339,54.8095774023951,6.622403915177925,145.658121
770424-16-M1,761029-04-M3,1,1977-04-24 16:07:44.337897,0.9144295208646398,0.4336734693877551,3,35,A,AA,repeating,99,2.095239,1977-04-24 16:07:44.771570,269.5100665514074,238.6450332757037,15.89860846724537,sunrise9,69.10000012975196,0.0071460552945822,70.98035966019066,1.3823488981176837,86.2538309301408,2.2979809194581007,145.658121
770424-16-M2,761029-04-M3,1,1977-04-24 16:26:01.541855,0.946765802201081,-0.1700680272108843,3,35,A,AA,repeating,99,2.582654,1977-04-24 16:26:01.371787,270.25091452466665,239.01868964594075,15.911300599386571,sunrise9,108.9000001297497,0.0125685767049574,118.31180194799607,0.0208761408116436,80.34058890781564,0.2661858815452071,145.658121
770424-17-M4,761029-04-M3,1,1977-04-24 17:41:29.127132,0.9431446885076148,-0.119047619047619,3,35,A,AA,repeating,99,6.541497,1977-04-24 17:41:29.008084,273.255797862163,240.5749806520889,15.96370379726852,sunrise9,153.90000012974716,0.0140104380124702,117.99035250665013,0.0158712905709048,83.88627631970998,0.3485989180386368,145.658121
770424-18-M1,761029-04-M3,1,1977-04-24 18:13:54.404813,0.93751881183806,0.0170068027210884,3,35,A,AA,repeating,99,2.485035,1977-04-24 18:13:54.421820,274.5115576038519,241.24668331377777,15.986220159953705,sunrise9,110.6000001297496,0.0172384608641879,118.21770346137971,0.016046925173452,99.42975102071566,0.145417048436872,145.658121
770424-18-M2,761029-04-M3,1,1977-04-24 18:35:09.833110,0.9126719078816072,-0.1445578231292517,3,35,A,AA,repeating,99,6.599321,1977-04-24 18:35:09.688552,275.32394974423704,241.6901114851556,16.000980191574076,sunrise9,114.70000012974936,0.0149795075956007,117.257666888184,0.0385200371050055,82.9729910023222,2.074397857113979,145.658121
770424-19-M1,761029-04-M3,1,1977-04-24 19:04:43.997517,0.9361240062676066,0.0170068027210884,3,35,A,AA,repeating,99,2.402382,1977-04-24 19:04:44.014524,276.44426110417777,242.31098294186663,16.021516371805557,sunrise9,141.60000012974783,0.0208395452934105,73.17528985841392,0.0707280157957347,99.42975102071566,0.145417048436872,145.658121
770424-20-M2,761029-04-M3,1,1977-04-24 20:21:39.714665,0.9023411114143342,-0.7653061224489797,3,35,A,AA,repeating,99,8.068708,1977-04-24 20:21:38.949359,279.28232479583704,243.9218486609778,16.07492996943287,sunrise9,147.6000001297475,0.0210202060071672,119.06330718515278,0.0150632853075886,59.82688020289961,0.2516935583566936,145.658121
770424-20-M3,761029-04-M3,1,1977-04-24 20:50:45.552246,0.9270380978914302,0.0255102040816326,3,35,A,AA,repeating,99,2.379593,1977-04-24 20:50:45.577756,280.33323982216297,244.53287209102223,16.09514557587963,sunrise9,106.20000012974984,0.0254882732448765,65.11398162287098,0.0176329676949377,91.82421309348068,0.1291535670672164,145.658121
770424-21-M2,761029-04-M3,1,1977-04-24 21:38:33.981106,0.9203257105448174,-0.0935374149659864,3,35,A,AA,repeating,99,2.514627,1977-04-24 21:38:33.887569,282.0311926334815,245.53843576425183,16.128343606122684,sunrise9,126.10000012974872,0.0153548137111407,118.3982769699208,0.0212143611819356,112.39816951087953,0.0361853926415455,145.658121
760831-04-M1,761029-04-M3,2,1976-08-31 04:01:18.632584,0.9217632103953642,0.119047619047619,3,35,A,AA,repeating,99,12.800341,1976-08-31 04:01:18.751632,267.7215011363556,233.75350055608888,15.886328143888887,sunrise1,88.70000012975085,0.005396505291519,119.97219460215696,0.0135166215806462,91.73731319263804,1.8812114573155303,240.9397575
760831-04-M3,761029-04-M3,2,1976-08-31 04:20:30.740707,0.9076532251579478,0.3656462585034014,3,35,A,AA,repeating,99,12.556464,1976-08-31 04:20:31.106353,268.512309514637,234.1561547573185,15.899665582789352,sunrise1,69.30000012975195,0.0049662581775108,118.43610769555532,0.0224796311674679,78.96979117485337,0.7623672012924376,240.9397575
760831-04-M5,761029-04-M3,2,1976-08-31 04:50:57.629924,0.9281781712232317,0.2040816326530612,3,35,A,AA,repeating,99,12.835715,1976-08-31 04:50:57.834006,269.748556004,234.78859529093333,15.920808263958332,sunrise1,88.30000012975087,0.0064791278854422,118.00244909902368,0.0207238459255349,76.36204055220367,3.34442140458129,240.9397575
760831-05-M1,761029-04-M3,2,1976-08-31 05:28:42.367330,0.9222047474711262,-0.1530612244897959,3,35,A,AA,repeating,99,13.077212,1976-08-31 05:28:42.214269,271.2659618938667,235.5823428512,15.947016368854168,sunrise1,343.1000001297612,0.0083023299586673,118.40728328455305,0.0206896356476948,70.50409506791475,3.416013692178015,240.9397575
760831-06-M2,761029-04-M3,2,1976-08-31 06:05:18.029327,0.9237420462463808,0.1870748299319728,3,35,A,AA,repeating,99,12.811225,1976-08-31 06:05:18.216402,272.7074299509333,236.3631436096,15.972433060208331,sunrise1,85.70000012975102,0.0090037909310842,54.05774946629519,0.0403128773014197,98.91615373500416,0.1792425035069413,240.9397575
760831-06-M3,761029-04-M3,2,1976-08-31 06:33:27.319232,0.9210580113289678,0.1530612244897959,3,35,A,AA,repeating,99,6.463606,1976-08-31 06:33:27.472293,273.7985745317333,236.9537679264,15.991984633020833,sunrise1,134.80000012974824,0.0104880153092229,132.13850323318923,0.6063946781347678,96.52172920953385,0.1822586147384957,240.9397575
760831-07-M2,761029-04-M3,2,1976-08-31 07:13:41.944798,0.910489712938244,0.3656462585034014,3,35,A,AA,repeating,99,12.656464,1976-08-31 07:13:42.310444,275.3316598318222,237.8123770467556,16.019934148657406,sunrise1,66.50000012975211,0.0114631826091506,118.19988882887938,0.016611203698876,85.19970410990217,0.3206450270259916,240.9397575
760831-08-M1,761029-04-M3,2,1976-08-31 08:09:21.011989,0.9035282842526096,0.1445578231292517,3,35,A,AA,repeating,99,6.451021,1976-08-31 08:09:21.156547,277.4091640736889,238.99952232782223,16.05857820077546,sunrise1,137.1000001297481,0.0113285988572578,73.43398083650268,0.0844416298309323,97.17016426971492,1.139241537146627,240.9397575
760831-08-M2,761029-04-M3,2,1976-08-31 08:24:13.285085,0.9018414464085248,-0.2210884353741496,3,35,A,AA,repeating,99,13.249321,1976-08-31 08:24:13.063997,277.95593516854814,239.3248385174074,16.068901203668982,sunrise1,85.60000012975102,0.0100988529091608,74.08558679617894,0.012210406823171,113.88460921749554,0.3163813282820555,240.9397575
760831-09-M2,761029-04-M3,2,1976-08-31 09:12:41.439283,0.8950289932460617,0.0765306122448979,3,35,A,AA,repeating,99,3.711225,1976-08-31 09:12:41.515814,279.71126863051853,240.36076117831112,16.102563840439814,sunrise1,142.20000012974782,0.0104595393405983,74.00584624480726,0.0126405685041523,90.57642733058174,0.6278065138211588,240.9397575
760929-14-M2,761029-04-M3,2,1976-09-29 14:38:44.131532,0.8616789162176931,1.658163265306123,3,35,A,AA,repeating,99,11.386396,1976-09-29 14:38:45.789695,266.1538948942222,235.6469474471111,15.836814695543982,sunrise2,207.6000001297441,0.0032547944360893,118.25347791446788,0.0261861132662618,96.74428280574388,0.1385524742846544,240.9397575
760929-15-M2,761029-04-M3,2,1976-09-29 15:40:22.248490,0.880998545487484,0.2210884353741496,3,35,A,AA,repeating,99,12.827892,1976-09-29 15:40:22.469578,268.75675659505185,236.92543407842965,15.879600342337962,sunrise2,98.70000012975028,0.0037603687674694,14.347854807685795,0.537736102812367,88.4551247217396,1.2640495275427508,240.9397575
760929-16-M1,761029-04-M3,2,1976-09-29 16:20:25.156140,0.9338664800896412,0.2976190476190476,3,35,A,AA,repeating,99,12.734355,1976-09-29 16:20:25.453759,270.4084573765037,237.75571689208888,15.907412659247685,sunrise2,109.40000012974969,0.0072767616614504,118.31338890405682,0.0263324159762706,104.95308023605752,0.1096809763677778,240.9397575
760929-16-M2,761029-04-M3,2,1976-09-29 16:43:04.357466,0.9323292113847113,0.391156462585034,3,35,A,AA,repeating,99,12.636396,1976-09-29 16:43:04.748622,271.3247916535111,238.22902173226663,15.923145238680556,sunrise2,104.60000012974994,0.0076480326758559,118.27452503064384,0.0259790843948131,88.00793707889267,1.7527206541250004,240.9397575
760929-17-M2,761029-04-M3,2,1976-09-29 17:29:37.736794,0.9268203591933392,0.2636054421768707,3,35,A,AA,repeating,99,12.755783,1976-09-29 17:29:38.000399,273.18232618601485,239.2091705063259,15.955474541655091,sunrise2,149.5000001297474,0.0099004536689778,73.09553294790145,0.0688552901115286,82.59525769508198,1.586416059268983,240.9397575
760929-18-M1,761029-04-M3,2,1976-09-29 18:01:36.758524,0.9167409080341168,0.272108843537415,3,35,A,AA,repeating,99,12.737416,1976-09-29 18:01:37.030633,274.4332495978074,239.88306228976296,15.977685539733796,sunrise2,86.20000012975099,0.0098885592724478,73.40341031860433,0.0178249309756148,81.50970241477411,2.1565108384949774,240.9397575
760929-18-M3,761029-04-M3,2,1976-09-29 18:31:10.560781,0.9238502072174408,0.314625850340136,3,35,A,AA,repeating,99,6.289117,1976-09-29 18:31:10.875407,275.57953359863706,240.50520014471115,15.998216150543982,sunrise2,119.60000012974908,0.0124128051657058,53.90820245941313,0.0412517655480317,81.72576868717782,0.4379580059860029,240.9397575
760929-18-M4,761029-04-M3,2,1976-09-29 18:44:28.462892,0.9110107873600416,0.5187074829931974,3,35,A,AA,repeating,99,12.500341,1976-09-29 18:44:28.981599,276.09024012973333,240.7889712352,16.007453490729166,sunrise2,110.5000001297496,0.009222242292923,132.6698016641938,0.6256537095221675,88.31427140970455,0.3064212873700183,240.9397575
760929-19-M1,761029-04-M3,2,1976-09-29 19:10:23.954252,0.9144083803674724,-0.1870748299319728,3,35,A,AA,repeating,99,13.213606,1976-09-29 19:10:23.767177,277.0681217990222,241.3317838851556,16.02544869417824,sunrise2,126.10000012974872,0.01138245387585,53.17017971224109,0.5765267481862605,70.74399805034884,0.921254970925482,240.9397575
760929-19-M3,761029-04-M3,2,1976-09-29 19:30:33.637755,0.9104600042078084,0.195578231292517,3,35,B,AA,repeating,99,12.806123,1976-09-29 19:30:33.833333,277.8210518516445,241.76202962951112,16.039454089502314,sunrise2,118.50000012974915,0.0094679435091569,73.49833882464222,0.016966896722756,71.63968337760636,0.4937121819669703,240.9397575
760929-20-M2,761029-04-M3,2,1976-09-29 20:23:30.126364,0.903236672332738,0.3231292517006803,3,35,A,AA,repeating,99,3.44898,1976-09-29 20:23:30.449493,279.7800508031556,242.89149315306665,16.076220480243055,sunrise2,140.7000001297479,0.0128187683166469,73.43398083650268,0.0844416298309323,114.18852665533436,0.0375690070266703,240.9397575
760929-22-M1,761029-04-M3,2,1976-09-29 22:07:55.559912,0.8772843404997124,0.9438775510204084,3,35,A,AA,repeating,99,5.658164,1976-09-29 22:07:56.503790,283.49570594962967,245.12942356977777,16.148744256828703,sunrise2,78.70000012975142,0.0066047756086607,89.44651623810005,0.0483659525832199,105.31878694515429,0.0499094984178998,240.9397575
761029-04-M1,761029-04-M3,2,1976-10-29 04:22:36.238583,0.9248781549357046,0.0765306122448979,3,35,A,AA,repeating,99,3.730273,1976-10-29 04:22:36.315114,270.6010638571556,238.34224537386663,15.86986475826389,sunrise3,84.3000001297511,0.0057203903847247,119.71929382612628,0.0005794151775542,51.85770534224143,0.0837267315343453,240.9397575
761029-04-M3,761029-04-M3,2,1976-10-29 04:43:04.276592,1.0,0.0,3,35,A,AA,repeating,99,13.012926,1976-10-29 04:43:04.276592,271.44446997380743,238.76885389937777,15.88407727537037,sunrise3,400.7000001297743,0.0063250614941077,118.1721754207086,0.0235024923836204,78.84724053102164,0.555539216798674,240.9397575
761029-05-M1,761029-04-M3,2,1976-10-29 05:38:00.571450,0.9238579539697968,0.2891156462585034,3,35,A,AA,repeating,99,12.715307,1976-10-29 05:38:00.860566,273.67057371066664,239.93097264568888,15.922232182476852,sunrise3,101.30000012975012,0.0086049114654093,118.19690648856609,0.0165604011397951,80.72158625499665,0.8057315943628841,240.9397575
761029-06-M1,761029-04-M3,2,1976-10-29 06:16:31.186995,0.9239106650610232,0.2210884353741496,3,35,A,AA,repeating,99,12.779253,1976-10-29 06:16:31.408083,275.1962511948445,240.75250065173333,15.948974630590278,sunrise3,77.50000012975148,0.0078507225011509,118.29676146761553,0.0212236374884093,79.78625812001799,2.4168536978115176,240.9397575
761029-07-M1,761029-04-M3,2,1976-10-29 07:06:14.992054,0.9148269663348688,0.2551020408163265,3,35,A,AA,repeating,99,3.585035,1976-10-29 07:06:15.247156,277.12237966974817,241.81342121102224,15.983509805046296,sunrise3,167.60000012974638,0.0137787100546896,118.61647736723177,0.0225896609927913,97.17309871739472,0.2310855084392027,240.9397575
761029-07-M2,761029-04-M3,2,1976-10-29 07:36:55.883686,0.9137690394877354,0.0,3,35,A,AA,repeating,99,6.62313,1976-10-29 07:36:55.883686,278.28877207128886,242.4678697550222,16.00481346858796,sunrise3,120.80000012974902,0.0112713285671585,73.30282577038417,0.0960894645481432,97.77830496610665,0.3559749423115643,240.9397575
761029-07-M3,761029-04-M3,2,1976-10-29 07:48:46.801342,0.908200071383032,0.3826530612244898,3,35,A,AA,repeating,99,6.216327,1976-10-29 07:48:47.183995,278.73805795237035,242.7274755537037,16.013046111053242,sunrise3,113.10000012974946,0.0078081908636404,118.06423195537823,0.0163642736551444,92.18687362951594,0.1882510570020165,240.9397575
761029-08-M1,761029-04-M3,2,1976-10-29 08:17:31.529582,0.8985739721635524,-0.2976190476190476,3,35,A,AA,repeating,99,6.891497,1976-10-29 08:17:31.231963,279.811859414563,243.34377136462223,16.03300036994213,sunrise3,169.90000012974625,0.0116895951019386,89.83839751986865,0.0023748217001045,90.9840005654832,2.55797717216975,240.9397575
761029-08-M3,761029-04-M3,2,1976-10-29 08:50:14.193120,0.8994116053254698,0.3316326530612245,3,35,A,AA,repeating,99,12.6966,1976-10-29 08:50:14.524753,281.0143779981185,244.05183102328888,16.055723666122685,sunrise3,88.10000012975088,0.012058810808317,130.0338435796321,0.5598081942016706,101.95618785202264,0.2673059541861984,240.9397575
761029-09-M3,761029-04-M3,2,1976-10-29 09:31:00.871409,0.8941310463261274,0.3061224489795918,3,35,A,AA,repeating,99,3.476191,1976-10-29 09:31:01.177531,282.49292001837034,244.93175201102224,16.084041406608797,sunrise3,206.50000012974417,0.0095766100092485,64.5362338871764,0.4498257263735232,84.92173544249776,2.1709826796136924,240.9397575
761127-17-M2,761029-04-M3,2,1976-11-27 17:27:38.652973,0.9218160017444652,0.1020408163265306,3,35,A,AA,repeating,99,12.816668,1976-11-27 17:27:38.755014,270.9583183060444,238.8497795605333,15.836906886736111,sunrise4,137.60000012974808,0.0062266860433316,51.4768157262633,0.9254642019374948,82.22056291371455,2.5543963437936177,240.9397575
761127-18-M2,761029-04-M3,2,1976-11-27 18:31:04.048496,0.8920404298186883,1.6496598639455784,3,35,A,AA,repeating,99,4.951702,1976-11-27 18:31:05.698156,273.57379877066666,240.1933593443556,15.88096872865741,sunrise4,42.500000129751946,0.0077776624815056,118.43087656431214,0.0259939873581048,90.35126132053584,0.0495803186395128,240.9397575
761127-18-M3,761029-04-M3,2,1976-11-27 18:48:53.793137,0.9067477787995084,0.272108843537415,3,35,A,AA,repeating,99,12.712586,1976-11-27 18:48:54.065246,274.2960434973333,240.57669083185183,15.89333408849537,sunrise4,105.70000012974988,0.0063404615116989,118.29801569678467,0.0245097254682781,85.56703331914137,0.8959764418711276,240.9397575
761127-19-M1,761029-04-M3,2,1976-11-27 19:13:57.061004,0.9239680622954805,0.7908163265306123,3,35,A,AA,repeating,99,3.000001,1976-11-27 19:13:57.851820,275.29856788,241.1179028693333,15.910739025694443,sunrise4,101.30000012975012,0.0078772947036492,118.1038373302071,0.0161655588839834,92.20093498593708,0.2504880000833765,240.9397575
